lahaina612:/ # dmesg | grep -iE "uvc|f_uvc"
[ 1164.072026] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.081959] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.091891] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.101828] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.111762] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.121695] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.131627] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.141559] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.151495] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.161435] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.171368] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.182998] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.192953] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=31
[ 1164.202895] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.212839] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.222778] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.232720] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.242662] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.252598] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.262532] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.272467] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.282406] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.292343] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.302276] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.312212] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.322148] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.332086] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.342045] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.351980] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.361917] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.371851] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
[ 1164.381787] configfs-gadget.g1 gadget.0: uvc: VS request missed xfer (EXDEV), req_len=0 queued=32
